1960.0367288378766, 4.422939068100817
1961.0284074605452, 4.572043010753163
1962.0200860832138, 4.646594982079328
1963.0301291248206, 4.94480286738402
1964.0401721664275, 5.205734767025625
1965.031850789096, 5.6157706093195685
1966.0051649928264, 5.988530465950433
1967.0335724533716, 5.764874551971914
1968.0252510760401, 6.324014336918211
1968.9985652797704, 6.771326164875241
1970.045337159254, 6.957706093190673
1971.0186513629842, 6.696774193549068
1972.028694404591, 7.367741935484624
1973.038737446198, 7.740501792115445
1974.0120516499283, 8.038709677420101
1975.0037302725968, 7.516845878136955
1975.9954088952654, 8.001433691757022
1976.987087517934, 8.281003584230142
1977.997130559541, 8.448745519714002
1979.0071736011478, 8.486021505377082
1980.0172166427546, 8.523297491040168
1981.0272596843615, 8.821505376344824
1982.0005738880918, 8.597849462366334
1982.9922525107604, 8.89605734767099
1984.0206599713056, 8.970609318997148
1985.0123385939742, 9.194265232975646
1986.022381635581, 9.56702508960646
1987.032424677188, 9.753405017921871
1988.0241032998565, 10.051612903226527
1989.015781922525, 10.312544802868103
1990.0074605451937, 10.126164874552693
1991.0358680057388, 9.977060931900361
1992.0091822094691, 10.237992831541938
1993.019225251076, 10.461648745520428
1994.0109038737446, 10.275268817205017
1995.0025824964132, 10.722580645162004
1995.9942611190818, 11.169892473118985
1997.0043041606887, 11.654480286739052
1998.0143472022955, 12.027240143369873
1999.0243902439024, 12.250896057348363
1999.9977044476327, 12.474551971326854
2001.0077474892396, 13.033691756273086
2001.9994261119082, 12.698207885305344
2003.009469153515, 12.567741935484548
2004.019512195122, 13.220071684588497
2004.9928263988522, 13.853763440860888
2006.002869440459, 14.4501792114702
2007.012912482066, 14.897491039427184
2008.0045911047346, 15.083870967742591
2009.0146341463415, 14.972043010753346
2010.00631276901, 15.680286738351903
2010.9979913916786, 16.127598566308887
2012.0080344332855, 16.537634408602788
2013.0180774748924, 17.283154121864428
2013.9913916786227, 18.56917562724076
2015.0014347202296, 18.923297491040035
2016.0114777618364, 19.44516129032318
2016.9847919655667, 19.743369175627837
2017.9948350071736, 20.11612903225866
2018.9865136298422, 20.00430107526941
2019.996556671449, 20.488888888889477
2020.9698708751794, 20.898924731183378
2021.9799139167862, 20.973476702509544
2022.9899569583931, 21.961290322581203
2023.9632711621234, 22.762724014337476
